식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,유형명,영양성분제공단위량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,1회분량,1회분량중량/부피,1일섭취횟수,섭취대상,식품중량/부피,품목제조신고번호,제조사명,수입업체명,유통업체명,수입여부,원산지국코드,원산지국명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
F103-001010000-1019,슈퍼 프리미엄 앤초비 오메가3 루테인 비타민D 플러스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1302mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1302mg,1회,,234.36g,22CA04736G6,NATURAL IMMIX HEALTH LIMITED,(주)에프디랩,해당없음,Y,124,캐나다,2,수집,2022-02-03,2025-12-30
F103-001010000-1013,슈퍼 프리미엄 알티지 오메가3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1302mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1302mg,1회,,117.18g,22US54877G7,PROHERB LAB,(주)제이엘 파미스,해당없음,Y,840,미국,2,수집,2022-12-12,2025-12-30
F103-001010000-1017,슈퍼 프리미엄 알티지 오메가-3 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1309mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1309mg,1회,,78.54g,22US40112G1,US PHARMATECH INC,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2022-09-16,2025-12-30
F103-001010000-1014,슈퍼 프리미엄 알티지 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1302mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1302mg,1회,,117.18g,24US00651G0,PROLIFE CO,주식회사 네추럴웨이브,해당없음,Y,840,미국,2,수집,2024-03-19,2025-12-30
F103-001010000-1016,슈퍼 프리미엄 알티지 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1309mg,10,,0.00,1.20,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1309mg,1회,,117.81g,23US20483G2,US PHARMATECH INC,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2023-04-12,2025-12-30
F103-001010000-1015,슈퍼 프리미엄 알티지 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1309mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1309mg,1회,,117.81g,24US01027G4,LIFEBLOOM CORP.,부스트헬스(Boost Health),해당없음,Y,840,미국,2,수집,2024-04-23,2025-12-30
F103-001010000-1009,슈퍼 프로바이오틱스 9000,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,24US00898G9,US PHARMATECH NV INC.,(주)더블유에이치글로벌,해당없음,Y,840,미국,2,수집,2024-04-11,2025-12-30
F103-001010000-1012,슈퍼 프로바이오틱스 9000,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,23CA30905G2,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2023-06-01,2025-12-30
F103-001010000-1010,슈퍼 프로바이오틱스 9000,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,22CA59309G3,CANADA GLOBAL LIFE SCIENCES,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2022-12-29,2025-12-30
F103-001010000-1011,슈퍼 프로바이오틱스 9000,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,22US12759G3,VIC NATURE’S LAB INC,와이엠 팜,해당없음,Y,840,미국,2,수집,2022-03-30,2025-12-30
F102-050500000-0070,슈퍼 프로바이오틱스 5000 프리,F,건강기능식품,1,건강기능식품,02,기능성 원료,02050,프로바이오틱스,0200050,프로바이오틱스,00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,24US00559G9,LIFEBLOOM CORP.,부스트헬스(Boost Health),해당없음,Y,840,미국,2,수집,2024-03-11,2025-12-30
F103-001010000-1008,슈퍼 프로바이오틱스 5000 PRO,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,24US01658G2,LIFEBLOOM CORP.,라이프블룸코리아 유한회사,해당없음,Y,840,미국,2,수집,2024-07-10,2025-12-30
F102-050500000-0069,슈퍼 프로바이오틱스,F,건강기능식품,1,건강기능식품,02,기능성 원료,02050,프로바이오틱스,0200050,프로바이오틱스,00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,22US00210G3,LIFEBLOOM CORP.,이지메디칼,해당없음,Y,840,미국,2,수집,2022-01-03,2025-12-30
F102-050500000-0068,슈퍼 프로바이오틱스,F,건강기능식품,1,건강기능식품,02,기능성 원료,02050,프로바이오틱스,0200050,프로바이오틱스,00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,22US48414G0,B&A HEALTH PRODUCTS CO.,이지메디칼,해당없음,Y,840,미국,2,수집,2022-11-09,2025-12-30
F103-001010000-1007,슈퍼 프로 업 알티지 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1350mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,60.00,,,,1,식품의약품안전처,1캡슐,1350mg,1회,,121.50g,24US02911G0,MAISON PHARMTEC CORP.,(주)보엔팜,해당없음,Y,840,미국,2,수집,2025-01-03,2025-12-30
F102-015150000-0015,슈퍼 파워 오메가-3 울트라 1150 EPA-DHA,F,건강기능식품,1,건강기능식품,02,기능성 원료,02015,EPA 및 DHA 함유 유지,0200015,EPA 및 DHA 함유 유지,00,해당없음,00,해당없음,,1201mg,10,,0.00,1.00,,0.00,,,,,,,,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1201mg,1회,,108.09g,22CA02014G0,PHC PRODUCTS LTD.,내츄럴삼육오주식회사,해당없음,Y,124,캐나다,2,수집,2022-01-12,2025-12-30
F103-001010000-1006,슈퍼 파워 엔초비 오메가-3 + 루테인 + 비타민-D,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1303mg,12,,0.00,1.30,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1303mg,1회,,234.54g,22CA13396G3,PHC PRODUCTS LTD.,내츄럴삼육오주식회사,해당없음,Y,124,캐나다,2,수집,2022-04-04,2025-12-30
F103-002020000-0305,슈퍼 파워 리포좀 비타민-C + 비타민-D,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,815mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,500.00,62.50,,,,1,식품의약품안전처,1캡슐,815mg,1회,,48.90g,24CA00474G1,PRIME HEALTH LTD.,내츄럴삼육오주식회사,해당없음,Y,124,캐나다,2,수집,2024-08-20,2025-12-30
F103-001010000-1002,슈퍼 클리어 루테인 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,600mg,0,,0.00,0.00,,0.00,,,,,,,0,700,,,,,,50.00,,,,,1,식품의약품안전처,1캡슐,600mg,1회,,54g,24US02157G8,US PHARMATECH NV INC.,(주)더블유에이치글로벌,해당없음,Y,840,미국,2,수집,2024-09-11,2025-12-30
F103-001010000-1004,슈퍼 클리어 루테인 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,600mg,5,,0.00,0.50,,0.00,,,,,,,0,700,,,,,,50.00,,,,,1,식품의약품안전처,1캡슐,600mg,1회,,54g,25CA00314G3,NATURAL LIFE NUTRITION INC.,네이쳐스바이젠(주),해당없음,Y,124,캐나다,2,수집,2025-06-24,2025-12-30
F103-001010000-1003,슈퍼 클리어 루테인 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,5,,0.00,0.50,,0.00,,,,,,,0,700,,3000,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,45g,23CA30146G9,NATURAL LIFE NUTRITION INC.,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2023-05-26,2025-12-30
F103-001010000-1005,슈퍼 클리어 루테인 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,5,,0.00,0.50,,0.00,,,,,,,0,,,3,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,45g,22CA15950G4,NATURAL LIFE NUTRITION INC.,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2022-04-21,2025-12-30
F103-001010000-1001,슈퍼 인사로얄 플러스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,5,,0.00,0.00,,1.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,22US25062G0,LIFEBLOOM CORP.,제이에스헬스케어(jshealthcare),해당없음,Y,840,미국,2,수집,2022-06-20,2025-12-30
F103-001010000-1000,슈퍼 인사로얄 포르테,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,5,,0.00,0.00,,1.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,22US16768G4,LIFEBLOOM CORP.,주식회사 진성홀딩스,해당없음,Y,840,미국,2,수집,2022-04-28,2025-12-30
F103-001010000-0998,슈퍼 인사로얄 포르테,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,5,,0.00,0.00,,1.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,24US01114G9,LIFEBLOOM CORP.,제이에스헬스케어(jshealthcare),해당없음,Y,840,미국,2,수집,2024-05-03,2025-12-30
F103-001010000-0999,슈퍼 인사로얄 포르테,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,5,,0.00,0.00,,1.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,22US54126G8,B&A HEALTH PRODUCTS CO.,제이에스헬스케어(jshealthcare),해당없음,Y,840,미국,2,수집,2022-12-07,2025-12-30
F103-001010000-0997,슈퍼 인사로얄 트리플 액션,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1550mg,0,,0.00,0.00,,0.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1550mg,1회,,93g,25US00285G0,LIFEBLOOM CORP.,라이프블룸코리아 유한회사,해당없음,Y,840,미국,2,수집,2025-02-11,2025-12-30
F103-001010000-0996,슈퍼 인사로얄 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,5,,0.00,0.00,,1.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,22US21964G1,LIFEBLOOM CORP.,(주)가온뉴트리션,해당없음,Y,840,미국,2,수집,2022-06-09,2025-12-30
F103-001010000-0994,슈퍼 인사골드 플러스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,0,,0.00,0.00,,0.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,24US00091G0,MAISON PHARMTEC CORP.,(주)동호팜,해당없음,Y,840,미국,2,수집,2024-01-16,2025-12-30
F103-001010000-0995,슈퍼 인사골드 플러스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,0,,0.00,0.00,,0.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,22US33406G8,"ESSEL BIOPHARM, CORP",(주)시온메디칼,해당없음,Y,840,미국,2,수집,2022-08-08,2025-12-30
F103-001010000-0993,슈퍼 인사 튼튼 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,0,,0.00,0.00,,0.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,24US00469G0,VIC NATURE’S LAB INC,주식회사 와이즈스타코리아,해당없음,Y,840,미국,2,수집,2024-03-04,2025-12-30
F103-001010000-0992,슈퍼 인사 튼튼 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,0,,0.00,0.00,,0.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,22US24293G7,VIC NATURE’S LAB INC,주식회사 와이즈스타코리아,해당없음,Y,840,미국,2,수집,2022-06-15,2025-12-30
F103-001010000-0991,슈퍼 인사 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1500mg,0,,0.00,0.00,,0.00,,,210,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1500mg,1회,,90g,22US59094G3,MAISON PHARMTEC CORP.,(주)동호팜,해당없음,Y,840,미국,2,수집,2022-12-28,2025-12-30
F103-001010000-0990,슈퍼 오메가-3 맥스 1100,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1204.2mg,10,,0.00,1.20,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1204.2mg,1회,,108.38g,22CA25466G3,NATURAL LIFE NUTRITION INC.,(주)케이에스아이트레이딩,해당없음,Y,124,캐나다,2,수집,2022-06-22,2025-12-30
F103-001010000-0989,슈퍼 엠에스엠 파워 킹 플러스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,2050mg,0,,0.00,0.00,,0.00,,,,,,,15,,,,,,,,10.00,,,,1,식품의약품안전처,1정,2050mg,1회,,184.50g,22US00266G9,VIC NATURE’S LAB INC,(주)더블유에이치글로벌,해당없음,Y,840,미국,2,수집,2022-06-29,2025-12-30
F103-001010000-0988,슈퍼 엠에스엠 조인트,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,30ml,28,,2.00,0.00,,5.00,4.00,,,,,,10,,,,,,,,35.00,,,,1,식품의약품안전처,1포,30ml,1회,,900ml,22US50116G9,BIO MAJOR PHARMTEC INC,휴바이오팜 주식회사,해당없음,Y,840,미국,2,수집,2022-11-03,2025-12-30
F102-054540000-0016,슈퍼 엠에스엠 골든 조인프리,F,건강기능식품,1,건강기능식품,02,기능성 원료,02054,엠에스엠,0200054,엠에스엠,00,해당없음,00,해당없음,,2030mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,2030mg,1회,,182.70g,25US00094G7,US PHARMATECH NV INC.,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2025-01-14,2025-12-30
F103-001010000-0986,슈퍼 알티지 오메가-3 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1304mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1304mg,1회,,117g,22CA37450G2,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2022-08-30,2025-12-30
F103-001010000-0985,슈퍼 알티지 오메가-3 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1330mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1330mg,1회,,120g,24CA00193G9,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2024-04-16,2025-12-30
F103-001010000-0987,슈퍼 알티지 오메가-3 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1309mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1309mg,1회,,117.81g,24US02825G4,US PHARMATECH NV INC.,(주)더블유에이치글로벌,해당없음,Y,840,미국,2,수집,2024-12-13,2025-12-30
F103-001010000-0982,슈퍼 알티지 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1309mg,10,,0.00,1.30,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1309mg,1회,,117.81g,22US56648G1,B&A HEALTH PRODUCTS CO.,(주)제이에스홀딩스팜,해당없음,Y,840,미국,2,수집,2023-01-04,2025-12-30
F103-001010000-0983,슈퍼 알티지 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1312mg,10,,0.00,1.30,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1312mg,1회,,118.08g,25CA00436G0,NOVASTOWN HEALTH INC,디비바이오 주식회사,해당없음,Y,124,캐나다,2,수집,2025-08-01,2025-12-30
F103-001010000-0984,슈퍼 알티지 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1309mg,10,,0.00,1.30,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1309mg,1회,,117.81g,22US40163G6,LIFEBLOOM CORP.,(주)제이에스홀딩스팜,해당없음,Y,840,미국,2,수집,2022-09-16,2025-12-30
F103-001010000-0981,슈퍼 아이 크린 루테인 엠굿,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,600mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,50.00,,,,,1,식품의약품안전처,1캡슐,600mg,1회,,54g,23US65011G5,US PHARMATECH INC,CPL팜,해당없음,Y,840,미국,2,수집,2023-11-14,2025-12-30
F103-001010000-0980,슈퍼 아이 크린 루테인 엠굿,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,600mg,0,,0.00,0.00,,0.00,,,,,,,0,700,,,,,,50.00,,,,,1,식품의약품안전처,1캡슐,600mg,1회,,54g,24US01208G0,US PHARMATECH NV INC.,네이쳐스바이젠(주),해당없음,Y,840,미국,2,수집,2024-05-16,2025-12-30
F103-001010000-0979,슈퍼 아이 루테인,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,1800,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,45g,23US08582G5,MAISON PHARMTEC CORP.,(주)보엔팜,해당없음,Y,840,미국,2,수집,2023-02-15,2025-12-30
F103-001010000-0978,슈퍼 아이 루테인,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,1800,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,45g,24US02668G5,MAISON PHARMTEC CORP.,(주)보엔팜,해당없음,Y,840,미국,2,수집,2024-11-19,2025-12-30
F103-001010000-0977,슈퍼 쏘팔코사맥스 포 맨,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,,,7000,,,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,24CA00578G0,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2024-10-11,2025-12-30
